System,Package,Class,Name, COMP, NOCL, NOS, HLTH, HVOC, HEFF, HBUG, CREF, XMET, LMET, NLOC, NOC, NOA, MOD, HDIF, VDEC, EXCT, EXCR, CAST, TDN, HVOL, NAND, VREF, NOPR, MDN, NEXP, LOOP
"","org.apache.commons.lang3.text","CompositeFormat","format",1,9,2,25,17,635.83,0.03,3,1,0,4,2,3,2,6.22,0,0,0,0,0,102.19,14,4,11,0,1,0
"","org.apache.commons.lang3.text","CompositeFormatTest$Format","format",1,0,2,22,18,403.65,0.03,4,1,0,3,0,3,2,4.40,0,0,0,0,0,91.74,11,0,11,0,1,0
"","org.apache.commons.lang3.text","CompositeFormatTest$Format_0","format",1,0,2,19,16,295.56,0.03,3,0,0,3,1,3,2,3.89,0,0,0,0,0,76.00,10,0,9,0,0,0
"","org.apache.commons.lang3.time","DatePrinter","format",1,84,1,67,25,1333.45,0.10,3,0,0,1,13,3,0,4.29,0,0,0,0,0,311.14,45,0,22,0,0,0
"","org.apache.commons.lang3.time","FastDateFormat","format",1,11,2,25,17,635.83,0.03,3,1,0,3,3,3,2,6.22,0,0,0,0,0,102.19,14,4,11,0,1,0
"","org.apache.commons.lang3.time","FastDatePrinter","format",4,11,8,87,35,7586.21,0.15,7,4,1,12,3,3,2,17.00,0,0,0,3,4,446.25,36,11,51,1,13,0
"","org.apache.commons.lang3.time","DatePrinter","format",1,79,1,67,25,1333.45,0.10,2,0,0,1,13,1,0,4.29,0,0,0,0,0,311.14,45,0,22,0,0,0
"","org.apache.commons.lang3.time","FastDateFormat","format",1,6,2,17,14,345.20,0.02,2,1,0,3,1,1,2,5.33,0,0,0,0,0,64.73,8,2,9,0,1,0
"","org.apache.commons.lang3.time","FastDatePrinter","format",1,3,2,22,17,505.82,0.03,3,2,1,3,1,1,2,5.62,0,0,0,0,0,89.92,10,2,12,0,2,0
"","org.apache.commons.lang3.time","DateFormatUtils","format",1,9,2,20,13,474.89,0.02,2,0,1,3,1,2,2,6.42,0,0,0,0,0,74.01,11,2,9,0,0,0
"","org.apache.commons.lang3.time","DateFormatUtils","format",1,10,2,23,15,511.07,0.03,3,0,1,3,1,3,2,5.69,0,0,0,0,0,89.86,13,3,10,0,0,0
"","org.apache.commons.lang3.time","DateFormatUtils","format",1,10,2,23,15,511.07,0.03,3,0,1,3,1,3,2,5.69,0,0,0,0,0,89.86,13,3,10,0,0,0
"","org.apache.commons.lang3.time","DateFormatUtils","format",1,11,3,37,21,1218.87,0.05,5,2,0,4,1,4,2,7.50,1,0,0,0,0,162.52,20,5,17,0,3,0
"","org.apache.commons.lang3.time","DatePrinter","format",1,81,1,67,25,1333.45,0.10,2,0,0,1,13,2,0,4.29,0,0,0,0,0,311.14,45,0,22,0,0,0
"","org.apache.commons.lang3.time","FastDateFormat","format",1,8,2,21,15,515.71,0.03,2,1,0,3,1,2,2,6.29,0,0,0,0,0,82.04,11,3,10,0,1,0
"","org.apache.commons.lang3.time","FastDatePrinter","format",1,3,2,19,14,361.70,0.02,2,0,1,3,1,2,2,5.00,0,0,0,0,0,72.34,10,2,9,0,0,0
"","org.apache.commons.lang3.time","DatePrinter","format",1,79,1,67,25,1333.45,0.10,2,0,0,1,13,1,0,4.29,0,0,0,0,0,311.14,45,0,22,0,0,0
"","org.apache.commons.lang3.time","FastDateFormat","format",1,6,2,17,14,345.20,0.02,2,1,0,3,1,1,2,5.33,0,0,0,0,0,64.73,8,2,9,0,1,0
"","org.apache.commons.lang3.time","FastDatePrinter","format",1,3,4,28,19,695.81,0.04,3,1,2,5,2,1,2,5.85,1,0,0,0,0,118.94,13,3,15,0,4,0
"","org.apache.commons.lang3.time","DateFormatUtils","format",1,7,2,20,13,474.89,0.02,2,0,1,3,1,2,2,6.42,0,0,0,0,0,74.01,11,2,9,0,0,0
"","org.apache.commons.lang3.time","DateFormatUtils","format",1,8,2,23,15,511.07,0.03,3,0,1,3,1,3,2,5.69,0,0,0,0,0,89.86,13,3,10,0,0,0
"","org.apache.commons.lang3.time","DateFormatUtils","format",1,8,2,23,15,511.07,0.03,3,0,1,3,1,3,2,5.69,0,0,0,0,0,89.86,13,3,10,0,0,0
"","org.apache.commons.lang3.time","DateFormatUtils","format",1,9,3,37,21,1218.87,0.05,5,2,0,4,1,4,2,7.50,1,0,0,0,0,162.52,20,5,17,0,3,0
"","org.apache.commons.lang3.time","DatePrinter","format",1,81,1,67,25,1333.45,0.10,2,0,0,1,13,2,0,4.29,0,0,0,0,0,311.14,45,0,22,0,0,0
"","org.apache.commons.lang3.time","FastDateFormat","format",1,8,2,21,15,515.71,0.03,2,1,0,3,1,2,2,6.29,0,0,0,0,0,82.04,11,3,10,0,1,0
"","org.apache.commons.lang3.time","FastDatePrinter","format",1,3,4,32,20,905.25,0.05,3,1,2,5,2,2,2,6.55,1,0,0,0,0,138.30,16,4,16,0,3,0
"","org.apache.commons.lang3.time","DatePrinter","format",1,80,1,67,25,1333.45,0.10,1,0,0,1,13,1,0,4.29,0,0,0,0,0,311.14,45,0,22,0,0,0
"","org.apache.commons.lang3.time","FastDateFormat","format",1,7,2,17,14,345.20,0.02,1,1,0,3,1,1,2,5.33,0,0,0,0,0,64.73,8,2,9,0,1,0
"","org.apache.commons.lang3.time","FastDatePrinter","format",1,3,4,28,19,695.81,0.04,2,1,2,5,2,1,2,5.85,1,0,0,0,0,118.94,13,3,15,0,4,0
"","org.apache.commons.lang3.time","DateFormatUtils","format",1,7,2,23,15,616.17,0.03,2,1,1,3,1,2,2,6.86,0,0,0,0,0,89.86,12,2,11,0,1,0
"","org.apache.commons.lang3.time","DateFormatUtils","format",1,8,2,26,17,661.26,0.04,3,1,1,3,1,3,2,6.22,0,0,0,0,0,106.27,14,3,12,0,1,0
"","org.apache.commons.lang3.time","DateFormatUtils","format",1,8,2,26,17,661.26,0.04,3,1,1,3,1,3,2,6.22,0,0,0,0,0,106.27,14,3,12,0,1,0
"","org.apache.commons.lang3.time","DateFormatUtils","format",1,9,2,29,18,773.94,0.04,4,1,1,3,1,4,2,6.40,0,0,0,0,0,120.93,16,4,13,0,1,0
"","org.apache.commons.lang3.time","DatePrinter","format",1,81,1,67,25,1333.45,0.10,1,0,0,1,13,2,0,4.29,0,0,0,0,0,311.14,45,0,22,0,0,0
"","org.apache.commons.lang3.time","FastDateFormat","format",1,9,2,21,15,515.71,0.03,1,1,0,3,1,2,2,6.29,0,0,0,0,0,82.04,11,3,10,0,1,0
"","org.apache.commons.lang3.time","FastDatePrinter","format",1,3,2,22,15,540.27,0.03,2,1,1,3,1,2,2,6.29,0,0,0,0,0,85.95,11,2,11,0,1,0
"","org.apache.commons.lang3.text","ExtendedMessageFormatTest$LowerCaseFormat","format",1,0,2,29,19,627.15,0.04,4,2,0,3,0,3,2,5.09,0,0,0,1,0,123.19,14,2,15,0,3,0
"","org.apache.commons.lang3.text","ExtendedMessageFormatTest$UpperCaseFormat","format",1,0,2,29,19,627.15,0.04,4,2,0,3,0,3,2,5.09,0,0,0,1,0,123.19,14,2,15,0,3,0
"","org.apache.commons.lang3.time","DurationFormatUtils","formatDuration",1,11,2,19,13,410.13,0.02,1,0,1,3,1,2,2,5.83,0,0,0,0,0,70.31,10,2,9,0,0,0
"","org.apache.commons.lang3.time","DurationFormatUtils","formatDuration",6,13,22,200,42,26961.59,0.36,3,1,2,28,1,3,2,25.00,6,0,0,5,5,1078.46,100,48,100,1,38,0
"","org.apache.commons.lang3.time","DurationFormatUtils","formatDurationHMS",1,10,2,15,13,226.65,0.02,1,0,1,3,2,1,2,4.08,0,0,0,0,0,55.51,7,1,8,0,0,0
"","org.apache.commons.lang3.time","DurationFormatUtils","formatDurationISO",1,11,2,16,14,243.67,0.02,1,0,1,3,1,1,2,4.00,0,0,0,0,0,60.92,8,2,8,0,0,0
"","org.apache.commons.lang3.time","DurationFormatUtils","formatDurationWords",10,17,32,280,44,39553.58,0.51,2,4,1,45,7,3,2,25.88,3,0,0,0,9,1528.64,138,55,142,4,57,0
"","org.apache.commons.lang3.time","DurationFormatUtils","formatPeriod",1,9,2,27,17,735.74,0.04,2,1,1,3,1,3,2,6.67,0,0,0,0,0,110.36,15,3,12,0,1,0
"","org.apache.commons.lang3.time","DurationFormatUtils","formatPeriod",20,38,69,620,79,255818.88,1.30,6,7,2,93,16,5,2,65.45,11,0,0,0,20,3908.34,300,139,320,4,123,10
"","org.apache.commons.lang3.time","DurationFormatUtils","formatPeriodISO",1,10,2,24,18,520.41,0.03,2,1,1,3,2,2,2,5.20,0,0,0,0,0,100.08,13,3,11,0,1,0
"","org.apache.commons.lang3.time","DateFormatUtils","formatUTC",1,7,2,20,15,376.04,0.03,2,0,1,3,1,2,2,4.81,0,0,0,0,0,78.14,11,3,9,0,0,0
"","org.apache.commons.lang3.time","DateFormatUtils","formatUTC",1,8,2,23,16,465.11,0.03,3,0,1,3,1,3,2,5.06,0,0,0,0,0,92.00,13,4,10,0,0,0
"","org.apache.commons.lang3.time","DateFormatUtils","formatUTC",1,7,2,23,17,501.40,0.03,2,1,1,3,1,2,2,5.33,0,0,0,0,0,94.01,12,3,11,0,1,0
"","org.apache.commons.lang3.time","DateFormatUtils","formatUTC",1,8,2,26,18,607.14,0.04,3,1,1,3,1,3,2,5.60,0,0,0,0,0,108.42,14,4,12,0,1,0
"","org.apache.commons.lang3","EnumUtils","generateBitVector",1,17,3,43,23,2015.86,0.06,4,1,1,4,1,2,2,10.36,0,0,0,0,0,194.51,19,4,24,0,1,0
"","org.apache.commons.lang3","EnumUtils","generateBitVector",2,18,11,71,35,4906.83,0.12,4,3,1,10,1,2,2,13.47,1,0,0,0,1,364.18,32,8,39,1,8,1
"","org.apache.commons.lang3","EnumUtils","generateBitVectors",2,16,13,120,47,15250.68,0.22,7,6,1,12,1,2,2,22.88,2,0,0,0,1,666.55,52,16,68,1,20,1
"","org.apache.commons.lang3","EnumUtils","generateBitVectors",3,16,18,138,51,17815.33,0.26,7,7,1,15,1,2,2,22.76,2,0,0,0,2,782.79,60,19,78,1,22,2
"","org.apache.commons.lang3.concurrent","AtomicInitializer","get",3,10,7,48,21,2811.08,0.07,2,2,1,10,2,0,2,13.33,1,1,0,0,2,210.83,20,8,28,2,9,0
"","org.apache.commons.lang3.concurrent","AtomicSafeInitializer","get",3,7,6,44,25,1992.21,0.07,2,3,1,9,1,0,3,9.75,1,1,0,0,2,204.33,18,5,26,2,7,1
"","org.apache.commons.lang3.concurrent","BackgroundInitializer","get",3,15,7,53,28,2097.77,0.08,6,5,1,11,3,0,2,8.23,0,1,2,0,3,254.79,19,2,34,1,6,0
"","org.apache.commons.lang3.concurrent","ConcurrentInitializer","get",1,22,1,12,11,181.62,0.01,2,0,0,1,2,0,0,4.38,0,1,0,0,0,41.51,5,0,7,0,0,0
"","org.apache.commons.lang3.concurrent","ConcurrentUtils$ConstantFuture","get",1,3,2,10,10,99.66,0.01,1,0,0,3,1,0,2,3.00,0,0,0,0,0,33.22,4,1,6,0,0,0
"","org.apache.commons.lang3.concurrent","ConstantInitializer","get",1,7,2,13,12,163.12,0.02,2,0,1,3,1,0,2,3.50,0,1,0,0,0,46.60,5,0,8,0,1,0
"","org.apache.commons.lang3.concurrent","LazyInitializer","get",3,10,8,44,20,2091.81,0.06,2,0,1,12,3,0,2,11.00,1,1,0,0,3,190.16,18,8,26,3,7,0
"","org.apache.commons.lang3","JavaVersion","get",10,9,20,120,33,4653.45,0.20,11,1,0,23,1,1,1,7.69,0,0,0,0,10,605.33,41,9,79,1,9,0
"","org.apache.commons.lang3.concurrent","ConcurrentUtils$ConstantFuture","get",1,4,2,16,15,218.79,0.02,2,0,0,3,1,2,2,3.50,0,0,0,0,0,62.51,8,1,8,0,0,0
"","org.apache.commons.lang3.builder","CompareToBuilderTest$TestObject","getA",1,0,2,8,8,60.00,0.01,0,0,0,3,0,0,1,2.50,0,0,0,0,0,24.00,3,1,5,0,0,0
"","org.apache.commons.lang3.builder","EqualsBuilderTest$TestACanEqualB","getA",1,0,2,10,10,99.66,0.01,0,0,0,3,0,0,1,3.00,0,0,0,0,0,33.22,4,1,6,0,0,0
"","org.apache.commons.lang3.builder","EqualsBuilderTest$TestObject","getA",1,0,2,8,8,60.00,0.01,0,0,0,3,0,0,1,2.50,0,0,0,0,0,24.00,3,1,5,0,0,0
"","org.apache.commons.lang3.builder","HashCodeBuilderTest$TestObject","getA",1,0,2,8,8,60.00,0.01,0,0,0,3,0,0,1,2.50,0,0,0,0,0,24.00,3,1,5,0,0,0
"","org.apache.commons.lang3.reflect","ConstructorUtils","getAccessibleConstructor",2,14,4,45,24,2310.82,0.07,5,1,1,8,2,2,2,11.20,0,0,1,0,2,206.32,16,2,29,1,2,0
"","org.apache.commons.lang3.reflect","ConstructorUtils","getAccessibleConstructor",1,10,2,41,24,1888.38,0.06,4,4,0,4,1,1,2,10.05,0,0,0,0,0,187.98,17,3,24,0,6,0
"","org.apache.commons.lang3.reflect","MethodUtils","getAccessibleMethod",2,12,4,43,25,2033.16,0.07,5,1,1,9,1,3,2,10.18,0,0,1,0,2,199.69,16,3,27,1,2,0
"","org.apache.commons.lang3.reflect","MethodUtils","getAccessibleMethod",4,11,12,93,35,7632.37,0.16,6,6,2,18,4,1,2,16.00,3,0,0,0,3,477.02,38,16,55,1,13,0
"","org.apache.commons.lang3.reflect","MethodUtils","getAccessibleMethodFromInterfaceNest",7,24,21,133,45,19472.24,0.24,6,5,1,26,8,3,2,26.66,3,0,1,0,7,730.42,51,23,82,3,19,2
"","org.apache.commons.lang3.reflect","MethodUtils","getAccessibleMethodFromSuperclass",4,10,9,79,34,6556.15,0.13,6,5,0,15,1,3,2,16.31,1,0,1,0,4,401.91,29,8,50,3,8,1
"","org.apache.commons.lang3.concurrent","TimedSemaphore","getAcquireCount",1,6,2,9,9,85.59,0.01,0,0,0,3,1,0,2,3.00,0,0,0,0,0,28.53,3,1,6,0,0,0
"","org.apache.commons.lang3.concurrent","BackgroundInitializer","getActiveExecutor",1,9,2,10,10,116.27,0.01,1,0,0,3,1,0,3,3.50,0,0,0,0,0,33.22,3,1,7,0,0,0
"","org.apache.commons.lang3.reflect","FieldUtils","getAllFields",1,8,3,36,23,1773.24,0.05,4,3,1,4,1,1,2,10.89,1,0,0,0,0,162.85,14,3,22,0,5,0
"","org.apache.commons.lang3.reflect","FieldUtils","getAllFieldsList",4,8,14,86,37,9702.28,0.15,6,5,0,15,1,1,2,21.66,3,0,0,0,3,448.01,33,10,53,2,11,2
"","org.apache.commons.lang3","ClassUtils","getAllInterfaces",2,13,6,64,22,4744.84,0.10,5,2,1,8,1,1,2,16.62,1,0,0,0,1,285.40,19,4,45,1,4,0
"","org.apache.commons.lang3","ClassUtils","getAllInterfaces",4,6,10,70,29,6021.87,0.11,3,3,1,11,1,2,2,17.71,1,0,0,0,3,340.06,25,9,45,3,6,2
"","org.apache.commons.lang3","ClassUtils","getAllSuperclasses",3,9,9,80,27,8406.64,0.13,4,4,0,12,3,1,2,22.10,2,0,0,0,2,380.39,26,8,54,1,9,1
"","org.apache.commons.lang3.reflect","TypeUtils","getArrayComponentType",3,5,7,63,25,4607.87,0.10,4,3,0,10,1,1,2,15.75,1,0,0,2,2,292.56,21,6,42,1,9,0
"","org.apache.commons.lang3.builder","StandardToStringStyle","getArrayEnd",1,6,2,13,11,196.76,0.01,1,0,1,3,3,0,2,4.38,0,0,0,0,0,44.97,5,0,8,0,1,0
"","org.apache.commons.lang3.builder","ToStringStyle","getArrayEnd",1,6,2,8,8,60.00,0.01,1,0,0,3,2,0,1,2.50,0,0,0,0,0,24.00,3,1,5,0,0,0
"","org.apache.commons.lang3.builder","StandardToStringStyle","getArraySeparator",1,6,2,13,11,196.76,0.01,1,0,1,3,3,0,2,4.38,0,0,0,0,0,44.97,5,0,8,0,1,0
"","org.apache.commons.lang3.builder","ToStringStyle","getArraySeparator",1,6,2,8,8,60.00,0.01,1,0,0,3,2,0,1,2.50,0,0,0,0,0,24.00,3,1,5,0,0,0
"","org.apache.commons.lang3.builder","StandardToStringStyle","getArrayStart",1,6,2,13,11,196.76,0.01,1,0,1,3,3,0,2,4.38,0,0,0,0,0,44.97,5,0,8,0,1,0
"","org.apache.commons.lang3.builder","ToStringStyle","getArrayStart",1,6,2,8,8,60.00,0.01,1,0,0,3,2,0,1,2.50,0,0,0,0,0,24.00,3,1,5,0,0,0
"","org.apache.commons.lang3.concurrent","TimedSemaphore","getAvailablePermits",1,11,2,13,11,157.40,0.01,0,0,2,3,1,0,2,3.50,0,0,0,0,0,44.97,4,0,9,0,3,0
"","org.apache.commons.lang3.concurrent","TimedSemaphore","getAverageCallsPerPeriod",1,9,2,21,15,738.40,0.03,0,0,0,4,1,0,2,9.00,0,0,0,2,0,82.04,9,3,12,0,5,0
"","org.apache.commons.lang3.builder","EqualsBuilderTest$TestBCanEqualA","getB",1,0,2,10,10,99.66,0.01,0,0,0,3,0,0,1,3.00,0,0,0,0,0,33.22,4,1,6,0,0,0
"","org.apache.commons.lang3.builder","EqualsBuilderTest$TestSubObject","getB",1,0,2,8,8,60.00,0.01,0,0,0,3,0,0,1,2.50,0,0,0,0,0,24.00,3,1,5,0,0,0
"","org.apache.commons.lang3.text","StrTokenizer","getCSVClone",1,6,2,14,11,211.89,0.02,1,1,0,3,2,0,2,4.38,0,0,0,1,0,48.43,5,1,9,0,2,0
"","org.apache.commons.lang3.text","StrTokenizer","getCSVInstance",1,9,2,10,9,95.10,0.01,1,0,1,3,1,0,2,3.00,0,0,0,0,0,31.70,3,0,7,0,1,0
"","org.apache.commons.lang3.text","StrTokenizer","getCSVInstance",1,9,4,26,17,835.01,0.04,1,1,1,5,1,1,2,7.86,1,0,0,0,0,106.27,11,3,15,0,3,0
"","org.apache.commons.lang3.text","StrTokenizer","getCSVInstance",1,9,4,25,16,707.14,0.03,2,1,1,5,1,1,2,7.07,1,0,0,0,0,100.00,11,3,14,0,3,0
"","org.apache.commons.lang3.time","FastDateParser","getCache",2,5,5,43,25,2695.76,0.07,4,1,0,8,1,1,2,13.50,0,0,0,0,2,199.69,18,7,25,2,6,0
"","org.apache.commons.lang3","ClassUtils","getCanonicalName",7,16,21,154,46,23222.16,0.28,3,9,0,32,1,1,2,27.30,3,0,0,0,9,850.63,65,25,89,4,28,2
"","org.apache.commons.lang3.exception","ExceptionUtilsTest$ExceptionWithCause","getCause",1,0,2,10,10,99.66,0.01,1,0,0,3,0,0,2,3.00,0,0,0,0,0,33.22,4,1,6,0,0,0
"","org.apache.commons.lang3.exception","ExceptionUtils","getCause",1,28,2,17,13,402.61,0.02,1,0,1,3,2,1,3,6.40,0,0,0,0,0,62.91,8,2,9,0,0,0
"","org.apache.commons.lang3.exception","ExceptionUtils","getCause",6,13,14,68,26,6102.03,0.11,2,0,1,17,1,2,3,19.09,1,0,0,0,5,319.63,28,10,40,3,6,1
"","org.apache.commons.lang3.exception","ExceptionUtils","getCauseUsingMethodName",7,13,8,91,34,6396.15,0.15,9,4,0,17,12,2,2,13.82,1,0,5,1,8,462.96,35,7,56,2,10,0
"","org.apache.commons.lang3","CharSet","getCharRanges",1,20,2,18,12,316.19,0.02,1,3,0,3,10,0,0,4.90,0,0,0,0,0,64.53,7,2,11,0,3,0
"","org.apache.commons.lang3.text","StrBuilder","getChars",2,6,6,48,25,3262.52,0.07,1,1,1,8,1,1,1,14.64,1,0,0,0,1,222.91,23,10,25,1,8,0
"","org.apache.commons.lang3.text","StrBuilder","getChars",4,10,8,71,29,5150.76,0.11,2,2,1,12,1,4,1,14.93,0,0,0,0,3,344.92,32,13,39,1,11,0
"","org.apache.commons.lang3","ClassUtils","getClass",1,12,2,24,19,771.00,0.03,5,0,1,3,1,2,2,7.56,0,1,0,0,0,101.95,11,2,13,0,0,0
"","org.apache.commons.lang3","ClassUtils","getClass",5,16,13,134,49,16646.21,0.25,5,6,2,24,6,3,2,22.12,3,1,1,0,7,752.37,59,24,75,3,20,0
"","org.apache.commons.lang3","ClassUtils","getClass",1,11,2,20,17,599.49,0.03,4,0,1,3,1,1,2,7.33,0,1,0,0,0,81.75,8,1,12,0,0,0
"","org.apache.commons.lang3","ClassUtils","getClass",1,11,4,53,32,3047.50,0.09,7,2,1,5,1,2,2,11.50,2,1,0,0,0,265.00,23,5,30,0,7,0
"","org.apache.commons.lang3.reflect","TypeUtils","getClosestParentType",7,17,19,134,42,21867.27,0.24,5,4,2,25,10,2,2,30.26,3,0,0,3,7,722.57,50,19,84,3,20,1
"","org.apache.commons.lang3","StringUtils","getCommonPrefix",5,36,11,77,27,6864.87,0.12,1,1,1,16,4,1,2,18.75,1,0,0,0,5,366.13,30,14,47,2,12,0
"","org.apache.commons.lang3","Range","getComparator",1,8,2,11,11,133.19,0.01,2,0,0,3,1,0,1,3.50,0,0,0,0,0,38.05,4,1,7,0,0,0
"","org.apache.commons.lang3.text","StrBuilder$StrBuilderTokenizer","getContent",2,1,5,33,20,1133.07,0.05,2,0,2,7,1,0,2,7.94,1,0,0,0,1,142.62,13,2,20,1,5,0
"","org.apache.commons.lang3.text","StrTokenizer","getContent",2,6,4,20,12,501.89,0.02,1,1,0,6,2,0,1,7.00,0,0,0,0,1,71.70,7,2,13,1,2,0
"","org.apache.commons.lang3.builder","StandardToStringStyle","getContentEnd",1,6,2,13,11,196.76,0.01,1,0,1,3,3,0,2,4.38,0,0,0,0,0,44.97,5,0,8,0,1,0
"","org.apache.commons.lang3.builder","ToStringStyle","getContentEnd",1,6,2,8,8,60.00,0.01,1,0,0,3,2,0,1,2.50,0,0,0,0,0,24.00,3,1,5,0,0,0
"","org.apache.commons.lang3.builder","StandardToStringStyle","getContentStart",1,6,2,13,11,196.76,0.01,1,0,1,3,3,0,2,4.38,0,0,0,0,0,44.97,5,0,8,0,1,0
"","org.apache.commons.lang3.builder","ToStringStyle","getContentStart",1,6,2,8,8,60.00,0.01,1,0,0,3,2,0,1,2.50,0,0,0,0,0,24.00,3,1,5,0,0,0
"","org.apache.commons.lang3.exception","ContextedException","getContextEntries",1,3,2,22,17,455.24,0.03,4,1,0,3,1,0,2,5.06,0,0,0,0,0,89.92,9,1,13,0,1,0
"","org.apache.commons.lang3.exception","ContextedRuntimeException","getContextEntries",1,3,2,22,17,455.24,0.03,4,1,0,3,1,0,2,5.06,0,0,0,0,0,89.92,9,1,13,0,1,0
"","org.apache.commons.lang3.exception","DefaultExceptionContext","getContextEntries",1,3,2,17,15,265.67,0.02,4,0,0,3,1,0,2,4.00,0,0,0,0,0,66.42,7,1,10,0,0,0
"","org.apache.commons.lang3.exception","ExceptionContext","getContextEntries",1,51,1,65,23,2186.86,0.10,4,0,0,1,7,0,1,7.44,0,0,0,0,0,294.03,34,0,31,0,0,0
"","org.apache.commons.lang3.exception","ContextedException","getContextLabels",1,3,2,16,14,328.96,0.02,2,1,0,3,1,0,2,5.40,0,0,0,0,0,60.92,6,1,10,0,1,0
"","org.apache.commons.lang3.exception","ContextedRuntimeException","getContextLabels",1,3,2,16,14,328.96,0.02,2,1,0,3,1,0,2,5.40,0,0,0,0,0,60.92,6,1,10,0,1,0
"","org.apache.commons.lang3.exception","DefaultExceptionContext","getContextLabels",2,3,8,48,26,2500.63,0.08,5,3,0,7,1,0,2,11.08,1,0,0,0,1,225.62,19,4,29,1,4,1
"","org.apache.commons.lang3.exception","ExceptionContext","getContextLabels",1,51,1,65,23,2186.86,0.10,2,0,0,1,7,0,1,7.44,0,0,0,0,0,294.03,34,0,31,0,0,0
"","org.apache.commons.lang3.exception","ContextedException","getContextValues",1,3,2,22,18,573.36,0.03,3,1,0,3,1,1,2,6.25,0,0,0,0,0,91.74,10,2,12,0,1,0
"","org.apache.commons.lang3.exception","ContextedRuntimeException","getContextValues",1,3,2,22,18,573.36,0.03,3,1,0,3,1,1,2,6.25,0,0,0,0,0,91.74,10,2,12,0,1,0
"","org.apache.commons.lang3.exception","DefaultExceptionContext","getContextValues",3,3,9,63,31,3803.89,0.10,6,5,0,9,1,1,2,12.19,1,0,0,0,2,312.11,26,6,37,2,6,1
"","org.apache.commons.lang3.exception","ExceptionContext","getContextValues",1,51,1,65,23,2186.86,0.10,3,0,0,1,7,1,1,7.44,0,0,0,0,0,294.03,34,0,31,0,0,0
"","org.apache.commons.lang3.event","EventUtilsTest$EventCounter","getCount",1,0,2,8,8,60.00,0.01,0,0,0,4,0,0,1,2.50,0,0,0,0,0,24.00,3,1,5,0,0,0
"","org.apache.commons.lang3.event","EventUtilsTest$EventCounterWithEvent","getCount",1,0,2,8,8,60.00,0.01,0,0,0,4,0,0,1,2.50,0,0,0,0,0,24.00,3,1,5,0,0,0
"","org.apache.commons.lang3.time","DurationFormatUtils$Token","getCount",1,10,2,7,7,39.30,0.01,0,0,0,3,2,0,0,2.00,0,0,0,0,0,19.65,3,1,4,0,0,0
"","org.apache.commons.lang3.concurrent","BasicThreadFactory","getDaemonFlag",1,8,2,9,9,85.59,0.01,1,0,0,3,1,0,2,3.00,0,0,0,0,0,28.53,3,1,6,0,0,0
"","org.apache.commons.lang3.time","FastDateFormat","getDateInstance",1,11,2,18,14,411.19,0.02,1,1,0,3,2,1,2,6.00,0,0,0,0,0,68.53,9,2,9,0,1,0
"","org.apache.commons.lang3.time","FastDateFormat","getDateInstance",1,11,2,21,16,462.00,0.03,2,1,0,3,1,2,2,5.50,0,0,0,0,0,84.00,11,3,10,0,1,0
"","org.apache.commons.lang3.time","FastDateParserTest","getDateInstance",1,0,2,34,21,672.02,0.05,5,4,1,3,0,2,1,4.50,0,0,0,0,0,149.34,18,2,16,0,4,0
"","org.apache.commons.lang3.time","FastDatePrinterTest","getDateInstance",1,0,2,34,21,672.02,0.05,5,4,1,3,0,2,1,4.50,0,0,0,0,0,149.34,18,2,16,0,4,0
"","org.apache.commons.lang3.time","FastDateFormat","getDateInstance",1,12,2,21,16,462.00,0.03,2,1,0,3,1,2,2,5.50,0,0,0,0,0,84.00,11,3,10,0,1,0
"","org.apache.commons.lang3.time","FastDateFormat","getDateInstance",1,12,2,24,17,566.79,0.03,3,1,0,3,1,3,2,5.78,0,0,0,0,0,98.10,13,4,11,0,1,0
"","org.apache.commons.lang3.time","FormatCache","getDateInstance",1,26,2,24,18,375.29,0.03,4,1,1,3,4,3,0,3.75,0,0,0,0,0,100.08,15,3,9,0,1,0
"","org.apache.commons.lang3.time","FastDateFormat","getDateTimeInstance",1,12,2,22,15,589.38,0.03,1,1,0,3,2,2,2,6.86,0,0,0,0,0,85.95,12,3,10,0,1,0
"","org.apache.commons.lang3.time","FastDateFormat","getDateTimeInstance",1,12,2,25,17,635.83,0.03,2,1,0,3,1,3,2,6.22,0,0,0,0,0,102.19,14,4,11,0,1,0
"","org.apache.commons.lang3.time","FastDateFormat","getDateTimeInstance",1,13,2,23,15,511.07,0.03,2,0,1,3,1,3,2,5.69,0,0,0,0,0,89.86,13,3,10,0,0,0
"","org.apache.commons.lang3.time","FastDateFormat","getDateTimeInstance",1,13,2,28,18,747.25,0.04,3,1,0,4,1,4,2,6.40,0,0,0,0,0,116.76,16,5,12,0,1,0
"","org.apache.commons.lang3.time","FormatCache","getDateTimeInstance",1,28,2,31,17,656.60,0.04,4,1,1,3,4,4,0,5.18,0,0,0,0,0,126.71,19,4,12,0,2,0
"","org.apache.commons.lang3.time","FormatCache","getDateTimeInstance",2,14,5,46,25,1780.14,0.07,5,1,2,7,2,4,1,8.33,1,0,0,0,1,213.62,25,8,21,1,4,0
"","org.apache.commons.lang3.reflect","FieldUtils","getDeclaredField",1,11,2,22,17,642.32,0.03,4,0,1,3,1,2,2,7.14,0,0,0,0,0,89.92,10,2,12,0,0,0
